# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3] c_flux[4]*c_flux[4] c_flux[5]*c_flux[5] c_flux[6]*c_flux[6]
0 100
98 339500 204 16136.2 60449.9 -133921 -294910 353949 -284606
99 343000 203 25727.2 69323.4 6996.08 136997 371825 43140.9
100 346500 202 -50527.8 -32608.2 -7401.37 92462 -286617 108520
1400000 100
1 0 401 508302 483383 3.0982e+06 2.43649e+06 2.45608e+06 2.37762e+06
2 3500 400 -46109.6 -61048.6 -46258.6 -197292 -110384 98134.4
3 7000 399 -130709 -135583 -539153 -467711 -406306 -576672
4 10500 398 109225 128083 15202.1 366787 264690 73398.2
5 14000 397 42931 26977.2 30472.2 -64089.7 122840 81749.5
6 17500 396 -85986.2 -46516.6 109628 -364949 -300352 66859.5
7 21000 395 11716.7 15814.2 138413 94302.2 118086 90676.2
8 24500 394 33757.5 47252.1 -100859 -34330.4 237744 -67698
9 28000 393 15368.6 -1800.47 63212.1 7549.01 -84735.7 5695.93
10 31500 392 5258.37 -41614.5 -40479.6 -39187.4 -215129 -46255.9
11 35000 391 8772.79 36237.6 37609.4 32963.3 140247 109868
12 38500 390 18222 25379.6 -75388.8 5238.83 86921.7 -78381.4
13 42000 389 10556.8 -41921.3 -160450 23888.3 -345774 -265132
14 45500 388 -3864.44 -15449.9 -82676.7 5041.08 -90586.1 -200626
15 49000 387 -68677.6 9949.88 309403 -132629 164821 174771
16 52500 386 6218.72 -12364.3 133363 46486.5 -16318.4 101118
17 56000 385 790.727 -3537.71 -26145.5 -97058.1 4358.57 50174.8
18 59500 384 9031.78 12404.5 -45239.7 -60971.5 179849 19848.8
19 63000 383 20351.8 14360.6 -213801 -177145 -61010.5 -236309
20 66500 382 31576.7 -33133.2 -217265 -14459.4 -197282 -69361.8
21 70000 381 9359.25 14570.5 286719 171769 -135872 248876
22 73500 380 5056.1 17075 -19864 -72547.5 -103763 6689.98
23 77000 379 10503 -722.068 -65679.4 -32584.9 -7187.5 -152856
24 80500 378 32309.1 -11122.2 71586.6 235998 -240189 2524.1
25 84000 377 -35194.4 8409.88 -36607.9 -218299 -8009.19 90176.1
26 87500 376 -48875 32615.3 52880.8 -64371.7 138043 187363
27 91000 375 24224.2 12251.3 -130486 168201 -296393 -123426
28 94500 374 33016.4 -9288.79 -161276 -124819 -165195 -29435
29 98000 373 -16630.7 10897.2 -2707.02 -31896.5 155634 23887.1
30 101500 372 -13982.8 -24341.2 242527 30054.1 -86986.5 88789.7
31 105000 371 44938.6 45778.9 177136 142977 -114388 73596.2
32 108500 370 15322.2 27283.4 -79746.8 -21827.3 138523 18774.9
33 112000 369 -23519.5 -27008.6 262287 -27547.5 19528.2 162101
34 115500 368 34198.8 35214.3 40649.1 228995 -14467.8 79850.2
35 119000 367 3756.85 3291.79 -136705 10984.7 -75385.9 95739.6
36 122500 366 -32371 -26568.4 74121 -86519.5 16677.7 45869.3
37 126000 365 -10606.7 1231.7 -44899 188161 -99086.9 -105030
38 129500 364 15485.5 9055.59 43183.6 -71920.9 -23561.3 -158203
39 133000 363 34025.8 37967.4 -11297.8 -3246.77 225889 -98313.9
40 136500 362 -15948.4 -7843.55 -412731 -162085 53386.8 -174643
41 140000 361 -40932.5 -29582.7 -220747 -71444.3 -307890 -67519.2
42 143500 360 52794.9 40011.7 182271 222719 -16212.1 61883.6
43 147000 359 32831.9 20952.4 -192329 -1356.82 140429 -63858.6
44 150500 358 -65149.6 -15802.9 61039.9 42348.8 -41126.6 -177126
45 154000 357 -19835.6 -10554.4 288985 6310.44 -169213 109682
46 157500 356 55096.5 18292.1 -125172 212946 302896 -408.209
47 161000 355 -17620.1 -24095.5 -195289 -28448 173211 -55762.3
48 164500 354 -60604.2 -7969.85 58647.5 -184113 -119042 -47356
49 168000 353 26229 41217.2 133881 -5865.69 -49441.6 27334.7
50 171500 352 1863.32 75.4378 42018.1 252007 81921.4 149733
51 175000 351 -13535.1 20280.6 189212 -69527.1 -80743.4 -42293.1
52 178500 350 16273.8 18007.8 -41625.3 18544.9 -152948 53046.8
53 182000 349 -1270.77 -13348.4 219716 -8910.99 91890.9 227560
54 185500 348 -1653.82 26608.1 -57533.3 193567 212906 -118328
55 189000 347 -719.375 -5305.72 -142210 -120210 -195956 -75337.1
56 192500 346 -27522.2 13489.9 217592 -96260.4 -114158 253959
57 196000 345 -37166.4 34507.7 -35767.8 61234.7 88518.7 -127667
58 199500 344 8235.6 -11936.4 105842 -94996.1 -20933.7 -78367.6
59 203000 343 -11833 19778.1 158860 -35563.6 -69854 114013
60 206500 342 -14464.7 -5353.42 -95756.4 -27248.2 -7869.4 22595.5
61 210000 341 41592 -673.235 -69250.9 -118926 175316 -56101.1
62 213500 340 10056.5 27204.1 194487 36922.1 148432 -2090.66
63 217000 339 -48833.5 -1006.09 123936 -24343.5 78709.8 -99756.3
64 220500 338 41762.1 -5909.05 -58464.5 87121.4 -9524.45 -50470.9
65 224000 337 -2567.03 14117.8 -29681.7 52582.5 -46967.3 -96662.5
66 227500 336 -4243.31 7562.73 12484.8 -154775 -120866 -74463.9
67 231000 335 -3554.48 -13866.6 110109 -103192 -124045 72201.9
68 234500 334 -41452 9019.02 -101828 -293632 303778 -27109.7
69 238000 333 368.031 8088.67 -250888 68521.7 -73426.2 -304727
70 241500 332 66527.5 8315.53 -201420 116697 -27692.1 -7690.18
71 245000 331 -18056.9 -192.648 43566.5 -72699.2 157822 6828.05
72 248500 330 -9257.95 19191.1 -16649.4 -30197.4 37562.8 -135859
73 252000 329 24869.3 27244.8 -22089 185005 -133920 -15071.9
74 255500 328 17451.1 12569.2 195892 53385.3 92561.1 152295
75 259000 327 -20560.4 39115.3 -149386 -119901 96672.7 -118498
76 262500 326 -3476 14140.5 -208928 -3761.69 -42355.5 -54199.5
77 266000 325 -17636.3 -5936.41 184582 27217.9 -219464 197018
78 269500 324 -11796.5 14405.8 -68923.2 -19669.5 -55313 -65341.4
79 273000 323 35181.3 24207.6 116378 132730 59668.6 20342.1
80 276500 322 -13002 12970.2 111276 172292 -299412 188592
81 280000 321 -23891.7 18353.4 26383.2 -134893 4372.6 38874.1
82 283500 320 67306.6 47514.3 -40471.1 232839 136645 -211652
83 287000 319 -466.8 -27751 -273545 -49190.9 -303493 -131871
84 290500 318 -81380.9 21731.6 -58127.8 -88104.8 101220 196765
85 294000 317 -2531.38 26844.3 -10179.3 241763 11683.2 -54162.1
86 297500 316 -47.1278 -38620 43927.7 39855.1 -200871 -92923.9
87 301000 315 14023 14776.8 17842.4 -177266 -124947 62755.3
88 304500 314 -9304.51 21383.5 -145985 15061.2 149753 21337.9
89 308000 313 -61792.2 -14352.5 -97609.5 -254246 -77726.5 -275020
90 311500 312 17068.3 -44407.1 -123916 -44632.9 -112084 -53866.7
91 315000 311 27560.4 35996.2 -6972.34 31029 -36549.3 -29848.5
92 318500 310 392.239 29133.5 -200906 11147.5 166203 -290145
93 322000 309 15297.8 -59746.4 -180220 57397.6 -224736 -116816
94 325500 308 -8391.59 -27155.1 284938 20855.7 -102960 238833
95 329000 307 -28216.2 34822.8 47590.7 74745.8 97803.7 -28462.7
96 332500 306 -7670.67 22467.4 -323219 -27670.7 251994 -258496
97 336000 305 1936.24 -64917 -5015.69 -23684.6 -326368 -100617
98 339500 304 -8818.34 48743.7 -39452.5 -131078 388029 -55574.8
99 343000 303 28923.4 61134.5 -69685.8 80937.9 434895 7056.78
100 346500 302 14065.8 -32878.4 73319.5 149927 -177074 8455.9
1750000 100
1 0 501 515935 461020 3.1621e+06 2.48045e+06 2.42777e+06 2.37318e+06
2 3500 500 -68249.5 -48842.2 -93109.3 -257833 4654.87 23531.6
3 7000 499 -143098 -119761 -632538 -456142 -439847 -622242
4 10500 498 129190 97352.1 97513.7 366343 172832 125049
5 14000 497 43262.3 16407.7 -13518.9 -10529.2 98106.6 47284.2
6 17500 496 -102897 -38016.2 582.738 -367204 -229632 13716.2
7 21000 495 33217.1 15079.1 120159 79926.7 134158 89310
8 24500 494 28816.6 36990.3 74111 -23358.8 232291 15396.1
9 28000 493 -3642.7 1970.26 -45110.8 -116018 -54235 -99567.5
10 31500 492 10729.6 -38440.8 -67504.5 -36378.2 -211109 -46914.6
11 35000 491 22075.5 22274.3 156210 94338.7 82058.6 144166
12 38500 490 -5444.91 17745.2 -72211.7 -37150.3 97177.3 -79536.8
13 42000 489 16037.3 -27335.5 -69250.4 75367.9 -266659 -181470
14 45500 488 1510.42 -1203.06 -192767 -13172.4 -54219.9 -240594
15 49000 487 -52513.4 1353.98 279478 -98697.1 207963 145496
16 52500 486 -14820.5 -3218.84 185501 -13917.5 74905.6 113152
17 56000 485 11062.8 -9788.06 -111904 -36310.3 -25793.8 -43637.4
18 59500 484 4075.01 4715.32 28191.1 -7476.72 59248.9 64017.1
19 63000 483 12401.6 19936.2 -182435 -203981 -13322.5 -174949
20 66500 482 12615.8 -25830.4 -151343 -43077.6 -49526 -74634.1
21 70000 481 11092.6 7713.58 166641 200637 -46620.1 143096
22 73500 480 7827.36 10082.6 77710.8 6306.52 -93337.6 57158.9
23 77000 479 -963.41 2579.21 -96957.2 -15015.7 778.944 -174297
24 80500 478 31967.1 -12131.2 -36860.9 220285 -176776 -65578.3
25 84000 477 -9031.79 2051.95 112160 -163221 -62038.7 236480
26 87500 476 -59283.8 31866.7 9623.03 -133959 64029.9 111022
27 91000 475 22083.2 14076.7 -112286 101889 -222168 -81224.7
28 94500 474 43895 -5009.13 -75968.9 -17801.3 -95245.6 4916.93
29 98000 473 -23919.6 16646.7 -93502.6 -72389.1 203087 -19602.5
30 101500 472 -29956.6 -27080.8 209215 -112749 -81625.5 54157.3
31 105000 471 66492.1 23269.2 52204.3 135942 -124972 -7652.28
32 108500 470 -2192.27 29904 1504.04 -50794.4 171031 19997.5
33 112000 469 -23358.2 -26647.3 196764 -18444.5 21507.9 146557
34 115500 468 29159.3 26879.4 75168.8 205548 -34864.7 90566.4
35 119000 467 13936.9 -4930.07 -142912 53368.9 -53283 36174.8
36 122500 466 -35204.3 -23887 47452.6 -74747.3 -37381.9 34571.4
37 126000 465 -13263.6 -1261.09 27485 120643 -126633 26523.7
38 129500 464 15331.3 13707.4 -49737.1 51953.9 60741.2 -200651
39 133000 463 21588.7 35975 8519.38 -26522.9 221291 -69147.1
40 136500 462 -14099.1 -896.463 -346009 -85953.7 35461.6 -160955
41 140000 461 -9142.19 -23544.9 -238108 -92296 -317717 -118256
42 143500 460 22454.7 28423.9 260274 164951 35052.2 113315
43 147000 459 21332.3 7380.29 -175020 23816.8 176780 -59833.5
44 150500 458 -36426.6 -10746.6 72486.3 -22774.2 -58560.1 -127066
45 154000 457 -899.554 -7236.74 205329 56465.2 -163573 17453.8
46 157500 456 7437.38 22238.7 -97736.8 63253 256432 11727.3
47 161000 455 -6546.27 -15362.6 -191781 -107217 135507 -55590
48 164500 454 -25167.2 -13893.6 69611.9 -15979.5 -158190 15991.1
49 168000 453 1221.29 38684.2 235691 -61650.3 -87224.5 78429.2
50 171500 452 -1352.31 -3845.75 -80627.8 152048 37132.2 1247.7
51 175000 451 7368.69 13603.3 203639 -8696.74 -51627.2 33596.5
52 178500 450 4729.46 18716.6 8115.33 52038 -134807 89770.9
53 182000 449 -4444.04 -12114.7 119014 -94291.6 48628.1 118760
54 185500 448 1684.12 29683.9 -13116.7 241405 161459 -100923
55 189000 447 -6805.58 -10488.2 -60300 -15049.9 -195160 -45405.7
56 192500 446 -35196.2 3758.19 141805 -179192 -115381 139731
57 196000 445 -17134.3 35758.6 -99792.6 106024 131270 -176061
58 199500 444 -790.048 435.279 162711 -113698 53691 38972.5
59 203000 443 -10045.8 15060 188925 -14511.6 -76192 105505
60 206500 442 -22726.2 -6277.61 -52842.6 5054.28 2104.01 -51306.3
61 210000 441 45913 3020.02 37254 -75827.3 187878 15344.9
62 213500 440 6636.85 19468.7 144347 -35817.3 76506.8 20510.3
63 217000 439 -42259.7 -2031.52 105662 -51405.9 48282.4 -65436.4
64 220500 438 28524 -275.447 -181118 56615.1 12415.5 -163294
65 224000 437 2479.13 8906.94 -54780.6 57275.5 -42753.6 -74217.4
66 227500 436 -7879.21 1958.32 96964.6 -163044 -193216 15089.8
67 231000 435 -14135.1 -6681.8 48399 -130554 -183667 303.427
68 234500 434 -41911.8 -2867.69 -46334.8 -235678 163005 -30181.4
69 238000 433 17466.7 -604.349 -132619 91072.4 -116384 -222799
70 241500 432 36741.6 8274.05 -120384 43607.3 31400.9 -7572.03
71 245000 431 -309.264 5559.13 493.539 -37214 183866 -14434.4
72 248500 430 -14438.2 12840.3 18622.7 -10290.7 -75533.6 -45885.4
73 252000 429 949.467 20238.5 -66516.6 89056.7 -198920 -44798.1
74 255500 428 36379 16057.4 161469 88407.4 107030 74063.7
75 259000 427 -9243.14 28984.6 1710.46 41672.8 119277 33408.7
76 262500 426 -49233 13048.9 -114087 -128577 -40289.7 97037.9
77 266000 425 1021.32 -9955.59 119354 37221.7 -112130 115513
78 269500 424 18618.3 6222.63 -89737.5 132118 -20141.4 -118903
79 273000 423 -4548.3 27418.2 34429.5 9842.26 20811.8 36792
80 276500 422 -11230.7 26828.4 113756 45829 -250814 149299
81 280000 421 -6868.2 1552.65 154832 -35837.7 -83987.3 97253.3
82 283500 420 46008.3 31619.1 30336.5 128554 -10534.3 -67298.7
83 287000 419 -982.015 -24887.9 -361785 -125263 -241477 -138184
84 290500 418 -52275.8 19376.9 -55426.8 -34554.9 100361 91227.5
85 294000 417 -12741.7 29106.7 12648.8 116933 -31476 -13001.5
86 297500 416 -2801.08 -26018.3 177511 63926.7 -193737 52054.4
87 301000 415 34868.8 14492.8 102613 23083.4 -125649 130237
88 304500 414 -20595.5 8422.78 -254197 -58379.4 103930 -124527
89 308000 413 -54024.8 -14974.6 -188710 -133394 -46581.4 -273787
90 311500 412 28003 -40456.2 -39932.7 52719.5 -92453.9 63877.3
91 315000 411 37042.5 31427.1 -10599.5 13970.1 -37902.3 -20971.2
92 318500 410 -8154.14 22486.3 -186028 75737.4 162786 -279753
93 322000 409 24842.6 -37791.4 -131256 10797.1 -146713 -56121.6
94 325500 408 -18076.3 -14985.5 117093 -99067.9 -117589 135510
95 329000 407 -19021.3 32750.6 -12267.5 93327.5 67784 -72935.9
96 332500 406 18693 -6511.07 -128517 24651.2 149831 -112362
97 336000 405 -33289.7 -47597.8 -121410 -110366 -296236 -89407.9
98 339500 404 -1862.75 62896.4 -107003 -96837.3 293330 -107332
99 343000 403 47261.1 54536.9 120308 172168 341229 84181.2
100 346500 402 -19518.7 -52538.1 70116.3 96910.9 -228400 38135
2100000 100
1 0 601 525389 460853 3.03357e+06 2.53664e+06 2.36285e+06 2.37605e+06
2 3500 600 -70809.8 -52023.5 -76123.3 -243885 -22147.3 39410.2
3 7000 599 -144504 -124072 -542466 -470220 -426470 -593635
4 10500 598 130652 91079.6 101999 348746 170650 117925
5 14000 597 54536.4 18990.8 28850.8 76180.1 76162.4 27665.8
6 17500 596 -96495.8 -38164.7 56866.9 -317574 -225292 22510.6
7 21000 595 18063.8 13283.9 147080 17806.5 83122.3 143034
8 24500 594 35073.5 31756.3 86934.8 -17687.1 205853 49603.4
9 28000 593 20686.7 9304.05 -47411.6 -7789.61 -28185.4 -97913.9
10 31500 592 768.603 -39117.5 2482.88 -66839.6 -178368 -4862.11
11 35000 591 4149.63 6116.05 118788 42132.7 58889.3 89106.4
12 38500 590 27873.8 20551.7 7788.37 60762.9 52799.1 -56361.2
13 42000 589 19741.1 -18403.9 31313.6 60790.5 -232408 -63996.7
14 45500 588 -12019.7 -13965.4 -166211 -53594.4 -23421.9 -213789
15 49000 587 -33192.9 18055 233593 -131632 226102 76869.8
16 52500 586 8290.07 -10204.8 173866 36804 -16999.4 130647
17 56000 585 16715 -8172.43 -71202.3 -12663.2 14335.9 -45486
18 59500 584 -6795.2 1572.76 38870.5 -40297 39306.2 22620.3
19 63000 583 502.768 7319.86 -140466 -211240 -85195.3 -115001
20 66500 582 29101.7 -12309.2 -66865.6 33479.5 -3238.92 -9335.16
21 70000 581 8597.45 9647.56 150159 134176 14245.1 103012
22 73500 580 -5054.53 -2588.61 64793.1 -32477.6 -110976 25689
23 77000 579 10195.8 6696.64 -60752.8 -17628.9 2277 -126098
24 80500 578 35174.5 -18583.2 1280.62 241442 -200596 -86370.7
25 84000 577 -5300.98 5049.58 125463 -93619.7 -46643.8 226767
26 87500 576 -48542.1 26891.7 57808.2 -161305 91266.9 169044
27 91000 575 21312.7 10213.2 -144445 94107.5 -196356 -92878.7
28 94500 574 37601.7 -9516.73 -5614.4 48334.3 -64209.7 16484.1
29 98000 573 -20930.2 4196.74 -54540.5 -77413.6 148895 21783.6
30 101500 572 -24107.8 -31474.5 183079 -104749 -72954.2 6820.7
31 105000 571 58646.1 42601.7 57345.4 173319 -23260.5 -11278.7
32 108500 570 4692.23 24202.9 42506.8 28504.2 169777 91342.4
33 112000 569 -17766.1 -49506.9 217431 -61261.6 -7854.65 117109
34 115500 568 11543.7 42297.3 96571.1 161848 17756.7 83400.5
35 119000 567 10354.1 9051.09 -13346.6 101267 12079.5 119256
36 122500 566 -14909 -41923.6 31849 -29907.4 -110926 -42134.5
37 126000 565 -22031.8 -1317.83 18226.5 96545.5 -136920 -12065.2
38 129500 564 14760.8 22416.6 40120 27477.8 78067.2 -70982.3
39 133000 563 16143.2 29611.5 -13340 10628.9 167831 -65769.6
40 136500 562 -371.078 -7348.76 -291410 -46368.6 54083.2 -151932
41 140000 561 1515.19 -24260.1 -198609 -39215.5 -212030 -66337.6
42 143500 560 13048.3 27876.1 218726 113393 28579.1 33508.2
43 147000 559 7133.06 5722.37 -172801 4780.29 86662.1 -135745
44 150500 558 -25061.8 -19225.7 128932 -22325.5 -82495.8 -45596.2
45 154000 557 4023.42 1583.32 289362 86159.6 -108547 122751
46 157500 556 -2738 25615.5 -150623 -32803.8 212439 -54433.2
47 161000 555 -3638.92 -12876.6 -150672 -109277 97076 -33828.3
48 164500 554 -13065.7 -7911.91 24682.9 13128.2 -55453.3 -53530.6
49 168000 553 -4963.5 31301.9 240490 -74359.7 -94191.6 62723.6
50 171500 552 -10753.8 629.059 23783 25654.7 -19348 103491
51 175000 551 11954.9 22789.8 102917 68849.3 -4146.94 -56005.9
52 178500 550 15096.6 6328.52 -24282.1 85448.1 -119691 25153.7
53 182000 549 -7185.97 -9749.38 134575 -198370 -5311.58 144396
54 185500 548 -9573.6 34392.7 40872.9 192277 162374 -49398.2
55 189000 547 9806.52 -23922.9 -47472.2 20895.4 -153171 -89044.3
56 192500 546 -19732.4 11383.9 196141 -48061.3 -28104.5 175715
57 196000 545 -17390.7 24624.2 -71593.7 63159.2 40722.9 -127686
58 199500 544 -19034 4964.91 57911.4 -139562 40215.7 -85105.9
59 203000 543 -14007.7 16824.7 211858 14562 -31019.6 120729
60 206500 542 -6000.58 -6183.63 4622.52 28220.8 -31675.5 23801.3
61 210000 541 36196.7 6550.51 -1826.66 -96661.2 120858 -14319.1
62 213500 540 -14321.4 3703.04 135248 -109783 60922.3 56882
63 217000 539 -21493.6 -7353.4 111263 -100102 40920.7 -45502.6
64 220500 538 38646.8 14408.8 -196855 143859 47073.7 -188383
65 224000 537 -9418.16 17569.9 -12806.4 11.3807 56318.9 -11109.2
66 227500 536 -15328 -7329.77 166671 -159339 -155939 40102.2
67 231000 535 -14945.7 -9601.58 121.856 -19087.9 -155701 -73594.9
68 234500 534 -31032.6 4531.12 2330.24 -171046 179948 25182.6
69 238000 533 7550.95 -13602.1 -8477.47 61473.1 -96429.2 -108440
70 241500 532 22815 -732.017 -258761 2027.27 44465.2 -161476
71 245000 531 -911.848 9395.32 20497.4 -28805.7 141161 36049.7
72 248500 530 -12525.7 30643.5 72960.7 16599.1 -4392.19 48833.7
73 252000 529 -10106.4 9093.46 -118564 -26797 -241776 -125858
74 255500 528 15393.9 428.924 151893 34716 34803.2 59079.9
75 259000 527 4413.79 23512.7 -53880.2 76886.2 125576 15626.5
76 262500 526 -35751.9 17392.4 -158708 -72987.5 -42655.7 -973.462
77 266000 525 -9018.52 -8334.38 128215 -73812.1 -97393.7 88122.1
78 269500 524 13432.2 13620.6 26938 140548 44141.8 553.627
79 273000 523 6871.08 15715.6 24888.8 55559.5 -6230.31 29006.5
80 276500 522 -11670.1 23268.8 68692.2 -25663 -267632 68261.8
81 280000 521 -26540.2 -5402.78 189495 -91866.3 -118441 148680
82 283500 520 47524.8 18922.9 -50630.2 165230 -20873.9 -120451
83 287000 519 5959.55 -19756.5 -322015 -168793 -213435 -153009
84 290500 518 -57278.1 24857.6 -4833.47 -123834 107787 113211
85 294000 517 -9982.92 16187.9 41847.8 56207.4 42514.6 -7179.69
86 297500 516 11626.3 -21205.5 188553 129292 -132536 98275.8
87 301000 515 31595 13155.7 57785.9 32459.9 -113824 99352.1
88 304500 514 -21761.2 6128.76 -136227 -63684.3 100551 -59778.5
89 308000 513 -45736.3 -13265.6 -160097 -136141 -83421 -225322
90 311500 512 28665.4 -30590 -25221.9 132445 -46913.6 35757.3
91 315000 511 35512.2 26466.1 -2311.66 38048.8 1586.55 -48481.3
92 318500 510 -10891.9 11936.3 -162208 9032.39 114306 -233235
93 322000 509 16158.2 -36999.3 41743.2 -58990.7 -176937 62249.2
94 325500 508 -11793.7 723.155 70497.3 -34881 -100072 94199.5
95 329000 507 2076.91 19607.6 -98451.6 162202 69024.5 -167778
96 332500 506 12092.9 -6607.7 -24691 2723.26 117979 -43620.4
97 336000 505 -48607.6 -34388.2 -15561.7 -205085 -190966 -3228.68
98 339500 504 13930.2 63225.3 -44757.1 48783 237937 -36947
99 343000 503 58973.6 30801.3 8604.7 235189 217483 64948.4
100 346500 502 -25961.1 -46846.7 59916 -83465.7 -218453 -12149.9
2450000 100
1 0 701 526781 470626 2.93318e+06 2.52809e+06 2.32228e+06 2.29426e+06
2 3500 700 -55668.8 -42375.5 -9307.85 -228750 -18085.1 68351.5
3 7000 699 -136131 -118792 -520530 -463891 -395564 -579668
4 10500 698 119623 87330.8 79664 300191 176216 79260.4
5 14000 697 52233.4 17557.7 73210.1 92098.8 30213.7 63783
6 17500 696 -98768.9 -37749.4 -2496.4 -308423 -198308 -166.284
7 21000 695 21877.4 6246.29 19454.5 -19005.3 73678.4 49762.5
8 24500 694 36714.4 35644.7 25333.3 -3797.9 244755 -12996.7
9 28000 693 8704.48 23230.8 -16595.8 33778.6 -13447.5 -69005.9
10 31500 692 -16399.6 -51076.9 6901.35 -63151.2 -198060 10431.6
11 35000 691 4562.33 3572.67 51852.4 17803.4 63437.4 66571
12 38500 690 30821.8 18220.8 11566.6 65423.2 41623.4 -31367.7
13 42000 689 24753.6 -20932.9 116385 92216.3 -203516 -13127.5
14 45500 688 -8278.49 -17947.3 -95540.8 -37807.8 8082.48 -162296
15 49000 687 -26906 10793.6 153298 -154181 180924 76276.4
16 52500 686 3192.12 -13472 146207 -49298.8 7086.49 140634
17 56000 685 11309.8 -2066.67 6298.75 -39123.6 -21461.8 -16072.8
18 59500 684 2128.58 -5687.02 2873.31 -4765.21 11597.4 -36131.8
19 63000 683 11779.2 5909.15 -183833 -122873 -49490.8 -147151
20 66500 682 36860.2 -8878.89 -75016.9 89290.3 -30685.2 14349.6
21 70000 681 9764.54 9256.04 138837 114192 2157.8 99551.6
22 73500 680 -7892.64 2084.12 32352.8 -49866.9 -49351.7 4376.04
23 77000 679 10178.1 10631.8 -99844.1 20433.6 -31304.6 -134922
24 80500 678 30925.8 -25251.2 -8256.76 173621 -225468 -37835.6
25 84000 677 -4178.26 16490.9 179136 -98252.7 -17274.4 214361
26 87500 676 -35797.7 21911.7 54988.6 -75926.7 54795.2 105430
27 91000 675 12091.2 445.139 -176625 101591 -173431 -98566
28 94500 674 34094.4 -2364.48 -16138.1 73703.9 -48246.2 38503
29 98000 673 -17969.2 17932.9 -65618.3 -54796.5 160013 1882.54
30 101500 672 -24699.4 -32094.9 157986 -111052 -91208.4 6738.7
31 105000 671 50159.6 29206.3 23513.6 163416 -65783.8 -2675.51
32 108500 670 17748.8 14682.9 58424.9 41943.9 145980 86399.3
33 112000 669 -13740.2 -40246.5 215917 -107514 -18298.9 85754.8
34 115500 668 -1482.38 32131.5 105331 86544.6 51154.5 74584.8
35 119000 667 5748.52 3860.81 1671.86 63092.4 30678.9 109588
36 122500 666 -7980.77 -39062.8 54038.8 29191.3 -130305 -4762.64
37 126000 665 -19050.1 1052.16 55621.1 107267 -63401.8 -9357.28
38 129500 664 13903.7 10838.5 -2329.92 29659.3 68040.6 -108866
39 133000 663 29311.3 24353.3 -79918.2 81757.4 124594 -119077
40 136500 662 2705.06 -10176.1 -275233 -24678.5 63690.5 -96135.2
41 140000 661 4007.48 -22895.1 -127475 -77345.9 -207420 -26802.7
42 143500 660 5102.85 28824.9 172121 15835.5 39914.1 -1498.42
43 147000 659 9124.37 -2731.35 -166453 17843.6 51422.7 -97953.3
44 150500 658 -10560 -20802 131212 -7798.38 -110658 -7640.88
45 154000 657 11367.1 11680.3 245849 120742 -70294.8 125842
46 157500 656 -16240.7 18059.7 -123533 -93289.5 197959 -48296.3
47 161000 655 4979.56 -4096.88 -97182.6 -49965.9 109759 -34492.6
48 164500 654 -12729.3 -7100.73 20524.6 59342.4 -69298.7 -59427.6
49 168000 653 -15538.5 21910.1 226859 -109651 -83182.3 77938.7
50 171500 652 -7307.1 7461.96 23960 27590.4 -8390.92 76947.5
51 175000 651 19991.7 13455.5 68076.9 70764.2 -91655.4 -96803.6
52 178500 650 13303.9 13431.3 -49236.1 45971.3 -95825.7 5184.53
53 182000 649 -17712.7 1813.82 85983 -181352 5068.65 123328
54 185500 648 -18214.4 31189.7 57156.3 129257 144807 -32638.3
55 189000 647 11069.1 -10051.2 -48498.3 69609.9 -92654.2 -63870.1
56 192500 646 -9994.56 9606.14 179845 1525.57 -58414.2 188289
57 196000 645 -24227.1 15513.8 -36195 -2330.99 -24172.5 -111095
58 199500 644 -2694.98 967.093 77715 -80701.8 25553.9 -68410
59 203000 643 3047.58 20131.9 197509 29957.9 16872.9 159510
60 206500 642 -7858.5 662.513 26411.9 23662.7 -37577.4 29722.7
61 210000 641 17682.5 -4121.14 -28221.5 -178277 93978.7 -48514.6
62 213500 640 -742.359 8433.81 97064.6 -50046.6 90727.4 29533.8
63 217000 639 -3728.87 3001.67 44373.1 17989.4 40014.8 -37270.8
64 220500 638 30862.6 6382.65 -196167 153622 30295.6 -142376
65 224000 637 -25053.7 -4766.24 -43961.8 -40729 50986.6 -41136.9
66 227500 636 -7283.34 -492.826 141597 -130148 -79596.8 -7769.82
67 231000 635 -4857.97 206.572 72254.6 42808.9 -114808 -26645.3
68 234500 634 -41428.2 2061.95 24392.6 -184407 121277 82209.1
69 238000 633 -2201.78 -19269.8 -13356.8 -10550.2 -83687.8 -62739
